date,1101,1102,1103,1104,1107,1108,1109,1110,1201,1203,1210,1213,1215,1216,1217,1218,1219,1220,1225,1227,1229,1231,1232,1233,1234,1235,1236,1240,1256,1258,1259,1262,1264,1268,1294,1295,1301,1303,1304,1305,1307,1308,1309,1310,1311,1312,1313,1314,1315,1316,1319,1321,1323,1324,1325,1326,1333,1336,1337,1338,1339,1340,1341,1342,1402,1408,1409,1410,1413,1414,1416,1417,1418,1419,1423,1432,1434,1435,1436,1437,1438,1439,1440,1441,1442,1443,1444,1445,1446,1447,1449,1451,1452,1453,1454,1455,1456,1457,1459,1460,1462,1463,1464,1465,1466,1467,1468,1469,1470,1471,1472,1473,1474,1475,1476,1477,1503,1504,1506,1507,1512,1513,1514,1515,1516,1517,1519,1520,1521,1522,1523,1524,1525,1526,1527,1528,1529,1530,1531,1532,1533,1535,1536,1537,1538,1539,1540,1541,1558,1560,1563,1565,1566,1568,1569,1570,1580,1582,1583,1584,1586,1587,1589,1590,1591,1592,1593,1595,1597,1598,1599,1601,1603,1604,1605,1606,1608,1609,1611,1612,1613,1614,1615,1616,1617,1618,1626,1701,1702,1704,1707,1708,1709,1710,1711,1712,1713,1714,1715,1716,1717,1718,1720,1721,1722,1723,1724,1725,1726,1727,1729,1730,1731,1732,1733,1734,1735,1736,1737,1742,1752,1760,1762,1773,1776,1777,1781,1783,1784,1785,1786,1787,1788,1789,1795,1796,1799,1802,1805,1806,1807,1808,1809,1810,1813,1815,1817,1902,1903,1904,1905,1906,1907,1909,2002,2006,2007,2008,2009,2010,2012,2013,2014,2015,2017,2020,2022,2023,2024,2025,2027,2028,2029,2030,2031,2032,2033,2034,2035,2038,2049,2059,2061,2062,2063,2064,2065,2066,2067,2069,2070,2073,2101,2102,2103,2104,2105,2106,2107,2108,2109,2114,2115,2201,2204,2206,2207,2208,2211,2221,2227,2228,2230,2231,2233,2235,2236,2239,2241,2243,2247,2248,2250,2254,2258,2301,2302,2303,2305,2308,2311,2312,2313,2314,2315,2316,2317,2321,2323,2324,2325,2326,2327,2328,2329,2330,2331,2332,2336,2337,2338,2340,2341,2342,2344,2345,2347,2348,2349,2350,2351,2352,2353,2354,2355,2356,2357,2358,2359,2360,2361,2362,2363,2364,2365,2367,2368,2369,2371,2373,2374,2375,2376,2377,2379,2380,2381,2382,2383,2384,2385,2387,2388,2390,2391,2392,2393,2395,2396,2397,2399,2401,2402,2403,2404,2405,2406,2408,2409,2410,2411,2412,2413,2414,2415,2417,2418,2419,2420,2421,2423,2424,2425,2426,2427,2428,2429,2430,2431,2432,2433,2434,2436,2437,2438,2439,2440,2441,2442,2443,2444,2446,2447,2448,2449,2450,2451,2452,2453,2454,2455,2456,2457,2458,2459,2460,2461,2462,2463,2464,2465,2466,2467,2468,2469,2471,2472,2473,2474,2475,2476,2477,2478,2479,2480,2481,2482,2483,2484,2485,2486,2488,2489,2491,2492,2493,2494,2495,2496,2497,2498,2499,2501,2504,2505,2506,2509,2511,2514,2515,2516,2520,2524,2526,2527,2528,2530,2534,2535,2536,2537,2538,2539,2540,2542,2543,2545,2546,2547,2548,2596,2597,2601,2603,2605,2606,2607,2608,2609,2610,2611,2612,2613,2614,2615,2616,2617,2618,2628,2630,2633,2634,2636,2637,2640,2641,2642,2643,2645,2646,2701,2702,2704,2705,2706,2707,2712,2718,2719,2722,2723,2724,2726,2727,2729,2731,2732,2734,2736,2739,2740,2743,2745,2748,2751,2752,2753,2754,2755,2756,2762,2801,2809,2812,2816,2820,2823,2827,2832,2833,2834,2836,2837,2838,2841,2845,2847,2849,2850,2851,2852,2854,2855,2856,2867,2880,2881,2882,2883,2884,2885,2886,2887,2888,2889,2890,2891,2892,2897,2901,2903,2904,2905,2906,2908,2910,2911,2912,2913,2915,2916,2921,2923,2924,2926,2928,2929,2936,2937,2939,2941,2945,2947,2948,2949,3002,3003,3004,3005,3006,3008,3009,3010,3011,3013,3014,3015,3016,3017,3018,3019,3020,3021,3022,3023,3024,3025,3026,3027,3028,3029,3030,3031,3032,3033,3034,3035,3036,3037,3038,3040,3041,3042,3043,3044,3045,3046,3047,3048,3049,3050,3051,3052,3053,3054,3055,3056,3057,3058,3059,3060,3061,3062,3063,3064,3066,3067,3068,3069,3071,3073,3078,3079,3080,3081,3083,3085,3086,3087,3088,3089,3090,3092,3093,3094,3095,3099,3105,3114,3115,3118,3122,3126,3128,3130,3131,3135,3138,3141,3142,3144,3147,3149,3150,3152,3158,3162,3163,3164,3167,3168,3169,3171,3176,3178,3188,3189,3191,3205,3206,3207,3209,3211,3213,3217,3218,3219,3221,3224,3226,3227,3228,3229,3230,3231,3232,3234,3236,3252,3257,3259,3260,3264,3265,3266,3268,3271,3272,3276,3284,3285,3287,3288,3289,3290,3291,3293,3294,3296,3297,3298,3299,3303,3305,3306,3308,3310,3311,3312,3313,3315,3317,3321,3322,3323,3324,3325,3332,3338,3339,3346,3349,3354,3356,3357,3360,3362,3363,3367,3369,3372,3373,3374,3376,3379,3380,3383,3388,3389,3390,3402,3406,3413,3416,3419,3426,3428,3430,3431,3432,3434,3437,3438,3441,3443,3444,3447,3450,3452,3454,3455,3465,3466,3467,3474,3479,3481,3483,3484,3489,3490,3491,3492,3494,3498,3499,3501,3504,3508,3511,3512,3514,3515,3516,3518,3519,3520,3521,3522,3523,3526,3527,3528,3529,3530,3531,3532,3533,3534,3535,3536,3537,3540,3541,3543,3545,3546,3548,3550,3551,3552,3553,3555,3556,3557,3558,3559,3561,3562,3563,3564,3567,3570,3573,3576,3577,3579,3580,3581,3582,3583,3584,3587,3588,3591,3592,3593,3594,3596,3597,3598,3599,3605,3607,3609,3611,3614,3615,3617,3622,3623,3624,3625,3628,3629,3630,3631,3632,3638,3642,3645,3646,3652,3653,3658,3661,3662,3663,3664,3665,3666,3669,3672,3673,3675,3679,3680,3682,3684,3685,3686,3687,3689,3691,3693,3694,3697,3698,3701,3702,3703,3704,3705,3706,3707,3708,3709,3710,3711,3712,3713,3714,3715,3716,3717,4102,4103,4104,4105,4106,4107,4108,4109,4111,4113,4114,4116,4119,4120,4121,4123,4126,4127,4128,4129,4130,4131,4133,4137,4138,4139,4141,4142,4144,4147,4148,4152,4153,4154,4155,4157,4160,4161,4162,4163,4164,4166,4167,4168,4171,4173,4174,4175,4180,4183,4188,4190,4192,4198,4205,4207,4303,4304,4305,4306,4401,4402,4406,4408,4413,4414,4415,4416,4417,4419,4420,4426,4429,4430,4432,4433,4438,4439,4440,4441,4442,4502,4503,4506,4510,4513,4523,4526,4527,4528,4529,4530,4532,4533,4534,4535,4536,4538,4540,4541,4542,4543,4545,4549,4550,4551,4552,4554,4555,4556,4557,4558,4560,4561,4562,4563,4564,4566,4568,4569,4571,4572,4576,4577,4580,4581,4583,4584,4585,4588,4609,4702,4703,4706,4707,4711,4712,4714,4716,4720,4721,4722,4725,4726,4728,4729,4733,4735,4736,4737,4739,4741,4743,4744,4745,4746,4747,4749,4754,4755,4760,4762,4763,4764,4766,4767,4768,4770,4771,4772,4801,4803,4804,4806,4807,4903,4904,4905,4906,4907,4908,4909,4911,4912,4915,4916,4919,4923,4924,4927,4930,4931,4933,4934,4935,4938,4939,4942,4943,4944,4946,4947,4949,4950,4951,4952,4953,4956,4958,4960,4961,4965,4966,4967,4968,4971,4972,4973,4974,4976,4977,4979,4984,4987,4989,4991,4994,4995,4999,5007,5009,5011,5013,5014,5015,5016,5017,5102,5201,5202,5203,5204,5205,5206,5207,5209,5210,5211,5212,5213,5215,5220,5222,5223,5225,5227,5228,5230,5234,5236,5243,5244,5245,5251,5255,5258,5259,5261,5263,5264,5266,5269,5272,5274,5276,5278,5280,5281,5283,5284,5285,5287,5288,5289,5291,5292,5299,5301,5302,5304,5305,5306,5309,5310,5312,5314,5315,5317,5318,5321,5324,5328,5340,5344,5345,5346,5347,5348,5349,5351,5353,5355,5356,5364,5371,5376,5381,5383,5384,5386,5387,5388,5392,5395,5398,5403,5410,5414,5425,5426,5432,5434,5438,5439,5443,5450,5452,5455,5457,5460,5464,5465,5466,5467,5468,5469,5471,5474,5475,5478,5480,5481,5483,5484,5487,5488,5489,5490,5491,5492,5493,5498,5501,5505,5506,5508,5511,5512,5514,5515,5516,5519,5520,5521,5522,5523,5525,5529,5530,5531,5533,5534,5536,5538,5543,5546,5548,5601,5603,5604,5605,5607,5608,5609,5701,5703,5704,5706,5810,5818,5820,5854,5864,5871,5876,5878,5880,5902,5903,5904,5905,5906,5907,6005,6008,6012,6015,6016,6020,6021,6022,6023,6024,6026,6101,6103,6104,6105,6107,6108,6109,6110,6111,6112,6113,6114,6115,6116,6117,6118,6119,6120,6121,6122,6123,6124,6125,6126,6127,6128,6129,6130,6131,6133,6134,6135,6136,6138,6139,6140,6141,6142,6143,6144,6145,6146,6147,6148,6149,6150,6151,6152,6153,6154,6155,6156,6158,6159,6160,6161,6163,6164,6165,6166,6167,6168,6169,6170,6171,6172,6173,6174,6175,6176,6177,6179,6180,6182,6183,6184,6185,6186,6187,6188,6189,6190,6191,6192,6194,6195,6196,6197,6198,6199,6201,6202,6203,6204,6205,6206,6207,6208,6209,6210,6211,6212,6213,6214,6215,6216,6217,6218,6219,6220,6221,6222,6223,6224,6225,6226,6227,6228,6229,6230,6231,6232,6233,6234,6235,6236,6237,6238,6239,6240,6241,6242,6243,6244,6245,6246,6247,6248,6250,6251,6255,6257,6259,6261,6263,6264,6265,6266,6269,6270,6271,6274,6275,6276,6277,6278,6279,6280,6281,6282,6283,6284,6285,6286,6288,6289,6290,6291,6292,6294,6298,6401,6402,6404,6405,6409,6411,6412,6414,6415,6416,6417,6418,6419,6422,6423,6425,6426,6431,6432,6435,6438,6441,6442,6443,6446,6449,6451,6452,6456,6461,6462,6464,6465,6469,6470,6472,6474,6477,6482,6485,6486,6488,6491,6492,6494,6496,6497,6498,6499,6502,6504,6505,6506,6508,6509,6510,6512,6514,6515,6516,6517,6523,6525,6526,6527,6530,6531,6532,6533,6534,6535,6538,6541,6542,6546,6547,6548,6550,6552,6554,6556,6558,6560,6561,6568,6569,6570,6573,6574,6576,6577,6578,6579,6581,6582,6584,6585,6588,6589,6590,6591,6592,6593,6594,6596,6597,6598,6603,6605,6606,6609,6612,6613,6614,6615,6616,6617,6624,6625,6629,6637,6640,6641,6642,6643,6645,6649,6651,6654,6655,6657,6658,6661,6662,6664,6666,6667,6668,6669,6670,6671,6672,6674,6679,6680,6683,6684,6689,6690,6691,6692,6693,6695,6697,6698,6702,6703,6706,6708,6712,6715,6716,6719,6720,6721,6727,6728,6732,6733,6735,6739,6741,6742,6743,6751,6752,6753,6754,6756,6757,6761,6762,6763,6767,6768,6770,6771,6776,6781,6782,6785,6788,6789,6790,6791,6792,6794,6796,6799,6803,6804,6805,6806,6807,6811,6821,6823,6829,6830,6831,6834,6835,6838,6840,6841,6843,6844,6846,6854,6855,6856,6859,6861,6862,6863,6865,6869,6870,6872,6873,6874,6875,6877,6881,6885,6887,6890,6894,6895,6899,6901,6902,6903,6904,6906,6909,6913,6914,6916,6918,6919,6922,6923,6924,6925,6928,6929,6931,6933,6936,6937,6944,6949,6951,6952,6953,6955,6957,6958,6962,6965,6967,6968,6969,6971,6982,6988,6994,6996,6997,7402,7547,7556,7584,7610,7631,7642,7703,7704,7705,7708,7709,7711,7712,7713,7714,7715,7716,7717,7718,7721,7722,7723,7728,7730,7732,7734,7736,7738,7740,7743,7744,7747,7749,7750,7751,7753,7757,7765,7769,7780,7782,7786,7788,7791,7799,8008,8011,8016,8021,8024,8027,8028,8032,8033,8034,8038,8039,8040,8042,8043,8044,8045,8046,8047,8048,8049,8050,8053,8054,8059,8064,8066,8067,8068,8069,8070,8071,8072,8074,8076,8077,8078,8079,8080,8081,8082,8083,8084,8085,8086,8087,8088,8089,8091,8092,8093,8096,8097,8099,8101,8103,8104,8105,8107,8109,8110,8111,8112,8114,8121,8131,8147,8150,8155,8162,8163,8171,8176,8182,8183,8199,8201,8210,8213,8215,8222,8227,8234,8240,8249,8255,8261,8266,8271,8272,8277,8279,8284,8287,8289,8291,8299,8341,8342,8349,8354,8358,8367,8374,8383,8390,8401,8403,8404,8406,8409,8410,8411,8415,8416,8418,8420,8421,8422,8423,8424,8426,8427,8429,8431,8432,8433,8435,8436,8437,8438,8440,8442,8443,8444,8446,8450,8454,8455,8462,8463,8464,8466,8467,8472,8473,8476,8477,8478,8480,8481,8482,8487,8488,8489,8497,8499,8705,8905,8906,8908,8913,8916,8917,8921,8923,8924,8925,8926,8927,8928,8929,8930,8931,8932,8933,8934,8935,8936,8937,8938,8940,8941,8942,8996,9802,9902,9904,9905,9906,9907,9908,9910,9911,9912,9914,9915,9917,9918,9919,9921,9922,9924,9925,9926,9927,9928,9929,9930,9931,9933,9934,9935,9937,9938,9939,9940,9941,9942,9943,9944,9945,9946,9949,9950,9951,9955,9958,9960,9962
2004-01-31,0.0,0.0,148307040.0,0.0,0.0,52631034.0,106050518.0,74292815.0,58779000.0,0.0,0.0,0.0,44705830.0,0.0,57256549.0,0.0,0.0,0.0,0.0,169172201.0,69658699.0,50408136.0,0.0,0.0,0.0,0.0,23635855.0,,,,,,,,,,0.0,0.0,195000000.0,107720625.0,0.0,74175513.0,100490637.0,0.0,95411082.0,0.0,167263534.0,0.0,30589734.0,0.0,156244869.0,0.0,0.0,0.0,19482413.0,0.0,13039999.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,27390626.0,0.0,0.0,32659922.0,0.0,25970338.0,37615006.0,0.0,0.0,0.0,28282983.0,0.0,18057881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85028519.0,78950966.0,0.0,0.0,0.0,0.0,0.0,0.0,38026191.0,0.0,0.0,161069587.0,0.0,0.0,13104486.0,0.0,0.0,20542703.0,0.0,0.0,0.0,5953131.0,0.0,0.0,30645216.0,13011030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38600177.0,0.0,0.0,51098630.0,70747231.0,82229432.0,23987318.0,0.0,0.0,12518083.0,5278079.0,0.0,10623000.0,0.0,0.0,0.0,0.0,0.0,6213408.0,0.0,17490701.0,19004187.0,0.0,,,,4567843.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57404872.0,20178860.0,40521037.0,43923891.0,,0.0,124689269.0,0.0,0.0,0.0,42147494.0,0.0,60000000.0,0.0,57625398.0,0.0,0.0,0.0,0.0,0.0,68654034.0,0.0,0.0,0.0,0.0,21907351.0,36245326.0,0.0,64793655.0,8597463.0,7057818.0,16197315.0,0.0,6858405.0,13943921.0,0.0,101616994.0,14583435.0,,,,,,,729750.0,,,,,,,,,,,0.0,0.0,0.0,0.0,35117314.0,42309216.0,0.0,,,,0.0,0.0,0.0,0.0,39180636.0,134139946.0,0.0,2234875784.0,93146125.0,0.0,0.0,67688196.0,0.0,0.0,50848492.0,271487350.0,0.0,0.0,0.0,0.0,124933621.0,0.0,0.0,0.0,0.0,167446855.0,11118660.0,0.0,0.0,7498060.0,27836339.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,310115863.0,127437033.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,519721304.0,0.0,0.0,0.0,0.0,0.0,0.0,581777865.0,0.0,0.0,0.0,0.0,0.0,0.0,74118554.0,181223080.0,0.0,133306072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848091531.0,0.0,116406963.0,15491941.0,0.0,144936050.0,0.0,314014102.0,0.0,32623658.0,0.0,0.0,0.0,26165051.0,0.0,0.0,0.0,0.0,216435200.0,0.0,23641970.0,0.0,100268741.0,0.0,0.0,0.0,50416605.0,35804284.0,0.0,0.0,0.0,0.0,160110695.0,869832145.0,18480370.0,0.0,0.0,81404301.0,0.0,0.0,58445567.0,57381144.0,0.0,87978672.0,0.0,0.0,27937492.0,138625391.0,0.0,0.0,0.0,18484350.0,30802200.0,0.0,626067086.0,33467402.0,0.0,0.0,34110425.0,0.0,0.0,0.0,95849557.0,0.0,0.0,0.0,9475846.0,0.0,0.0,0.0,0.0,26253061.0,0.0,72298309.0,33256996.0,0.0,92483797.0,24750308.0,0.0,0.0,0.0,0.0,0.0,0.0,62956073.0,0.0,12374218.0,67610480.0,11845351.0,21480748.0,0.0,0.0,47154851.0,46970922.0,29935505.0,71386154.0,0.0,18818229.0,30590341.0,0.0,11316183.0,33216523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52098400.0,2611206787.0,44704849.0,24081946.0,0.0,43682398.0,0.0,16827658.0,12288919.0,0.0,0.0,0.0,21546921.0,0.0,0.0,0.0,100989646.0,14789740.0,0.0,17642311.0,0.0,0.0,0.0,0.0,411525181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136886734.0,23100000.0,187846817.0,76904402.0,0.0,0.0,0.0,0.0,112652481.0,22761256.0,0.0,6100000.0,0.0,0.0,24946309.0,56038170.0,26458953.0,0.0,12934833.0,,,49178000.0,269194545.0,0.0,0.0,514282798.0,0.0,781738458.0,1995626936.0,32382180.0,26963211.0,36712855.0,0.0,187527491.0,7464210.0,0.0,973280844.0,,,0.0,,,,,,,,,,45259609.0,20944646.0,0.0,0.0,0.0,77170148.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,272320217.0,274737894.0,0.0,0.0,0.0,236586695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23923273.0,118360469.0,0.0,0.0,302014364.0,0.0,,0.0,1159009344.0,1584583364.0,0.0,325779181.0,744633883.0,0.0,0.0,255211963.0,0.0,0.0,0.0,0.0,,0.0,0.0,59561209.0,72254394.0,0.0,0.0,0.0,0.0,0.0,0.0,122666863.0,,,,,,,,,,,,,,,,13140062.0,0.0,13764921.0,93426408.0,0.0,0.0,1388117975.0,0.0,0.0,16481207.0,26579364.0,0.0,21306998.0,34500523.0,6735550.0,24845783.0,0.0,20432049.0,40196660.0,0.0,0.0,7241030.0,0.0,0.0,0.0,13546723.0,0.0,32665910.0,21981227.0,17746710.0,69147190.0,42137911.0,40996589.0,92510432.0,0.0,0.0,59903371.0,0.0,28878824.0,0.0,900352762.0,95234189.0,0.0,14163995.0,0.0,27623368.0,0.0,0.0,20876000.0,6962725.0,25166439.0,7382148.0,0.0,0.0,27150581.0,0.0,0.0,33353002.0,73498372.0,5790900.0,0.0,14979016.0,0.0,7238331.0,6991588.0,0.0,14032845.0,15058166.0,25059888.0,15515126.0,28311603.0,6929457.0,0.0,163969000.0,26592258.0,0.0,2989815.0,6914250.0,18858605.0,12200000.0,39616205.0,0.0,,0.0,0.0,,,2808723.0,2889330.0,,,13767226.0,,0.0,0.0,0.0,1152542.0,,,,,0.0,,7762825.0,,,,7831391.0,0.0,,0.0,20000000.0,,,,2053604.0,12973150.0,,10207550.0,5560000.0,,4010888.0,,4906516.0,5709073.0,8223173.0,,,,0.0,6554301.0,0.0,0.0,15688791.0,,10315212.0,0.0,,0.0,0.0,,,,3500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7643798.0,35056042.0,0.0,0.0,19473802.0,0.0,10909939.0,0.0,0.0,0.0,5670484.0,0.0,12392040.0,11965501.0,0.0,0.0,6898125.0,0.0,23880991.0,0.0,49470917.0,3195000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524231.0,9165900.0,7338000.0,17031033.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,5534551.0,135916069.0,0.0,0.0,29558594.0,0.0,0.0,0.0,18225942.0,6066569.0,56604033.0,22656891.0,0.0,10303744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7950532.0,32538500.0,0.0,0.0,0.0,0.0,0.0,6836819.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8809000.0,,,,,55833635.0,0.0,0.0,0.0,0.0,4605130.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27976000.0,19613262.0,0.0,0.0,7554466.0,11753506.0,4921887.0,0.0,0.0,0.0,0.0,9449848.0,4361173.0,5421200.0,12719471.0,0.0,12565375.0,0.0,1555364.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,65727054.0,0.0,0.0,0.0,7597030.0,0.0,26653862.0,0.0,0.0,0.0,0.0,0.0,24173915.0,98597000.0,0.0,0.0,1566302221.0,0.0,68045712.0,25414806.0,0.0,0.0,0.0,0.0,0.0,6984967.0,0.0,16473942.0,12707553.0,0.0,800965865.0,0.0,0.0,0.0,0.0,4602268.0,0.0,0.0,0.0,0.0,0.0,8091830.0,8324051.0,0.0,27993166.0,0.0,0.0,6786169.0,0.0,0.0,22538418.0,32744612.0,73902563.0,10921800.0,0.0,39883064.0,0.0,0.0,20684912.0,14736210.0,0.0,0.0,0.0,0.0,8186275.0,0.0,20029128.0,0.0,0.0,0.0,4635173.0,0.0,10848651.0,17500000.0,22179169.0,91553019.0,8732098.0,31327466.0,0.0,22708504.0,11105550.0,8973912.0,0.0,0.0,434220811.0,0.0,8952077.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,8556866.0,0.0,150202790.0,46555001.0,18415161.0,0.0,39691331.0,16239219.0,0.0,2983130.0,0.0,227520000.0,255154469.0,,,,,,,111373481.0,126344752.0,2991769.0,23572452.0,,,0.0,0.0,0.0,0.0,0.0,138277502.0,87547665.0,,,,,0.0,0.0,7225928.0,0.0,19176317.0,13308803.0,0.0,3080376.0,4863582.0,0.0,0.0,11422257.0,7158849.0,444103000.0,8921271.0,0.0,7389418.0,9686104.0,0.0,3724981.0,0.0,0.0,12471475.0,0.0,0.0,0.0,0.0,0.0,0.0,12956017.0,0.0,0.0,0.0,7678876.0,0.0,6312289.0,9321580.0,13855446.0,0.0,8856869.0,23258763.0,0.0,0.0,0.0,0.0,0.0,0.0,4154322.0,0.0,15852033.0,6775820.0,0.0,0.0,0.0,0.0,0.0,5215600.0,0.0,0.0,7665710.0,0.0,18685560.0,2892768.0,4982449.0,3865667.0,6669576.0,66628782.0,0.0,0.0,0.0,5310798.0,0.0,0.0,0.0,71395389.0,0.0,7335814.0,0.0,0.0,55596500.0,0.0,0.0,54227846.0,10789808.0,8378121.0,9508923.0,0.0,13312516.0,0.0,0.0,49425045.0,46648014.0,0.0,10877363.0,0.0,9176489.0,0.0,0.0,0.0,0.0,2468448.0,6013613.0,0.0,11874028.0,6325000.0,0.0,4634318.0,0.0,0.0,0.0,0.0,5870589.0,3592221.0,0.0,14675265.0,0.0,13788416.0,9679403.0,2796574.0,4827000.0,3194945.0,0.0,3464551.0,10652024.0,0.0,14210000.0,6686709.0,10888613.0,40016487.0,0.0,0.0,0.0,0.0,5331165.0,9691065.0,10007798.0,29568000.0,0.0,4397250.0,7536244.0,3459304.0,0.0,0.0,8519626.0,8251464.0,0.0,12357190.0,7350442.0,6756000.0,5213613.0,16345967.0,15320892.0,11486300.0,7365266.0,0.0,0.0,6388801.0,0.0,16933487.0,160384654.0,0.0,6193484.0,0.0,0.0,0.0,58658490.0,0.0,0.0,19806918.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4394000.0,2056230792.0,0.0,20665837.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7963925.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24090749.0,0.0,0.0,0.0,0.0,0.0,19979070.0,0.0,7145095.0,3440197.0,8100000.0,0.0,8265262.0,0.0,0.0,0.0,0.0,18850508.0,4290271.0,0.0,0.0,0.0,3803219.0,28533390.0,13733566.0,10890000.0,7200576.0,0.0,120741653.0,14005680.0,10271689.0,18491550.0,1976040.0,2414593.0,0.0,112248308.0,0.0,12008265.0,0.0,6276497.0,6359519.0,6461012.0,0.0,13775000.0,0.0,11604409.0,33227189.0,4058835.0,12299652.0,3782147.0,13751258.0,4881805.0,36382500.0,133192991.0,0.0,0.0,0.0,25809970.0,7883500.0,215677291.0,0.0,6747840.0,,,,,,,,,,0.0,,,,,21579474.0,,76081720.0,,,,,,,0.0,0.0,48039970.0,,0.0,,,0.0,,,2809000.0,,,,0.0,,,3626274.0,24068449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961784.0,53295550.0,0.0,25384518.0,141543513.0,0.0,17625922.0,0.0,0.0,10311807.0,15929513.0,0.0,11278000.0,19960448.0,4095568.0,0.0,0.0,0.0,0.0,5135781.0,0.0,4706295.0,0.0,8824138.0,0.0,18656341.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,52168835.0,0.0,59149673.0,0.0,0.0,117735875.0,41631686.0,54793241.0,0.0,0.0,0.0,0.0,17947961.0,0.0,0.0,16432112.0,0.0,20735559.0,201685564.0,0.0,0.0,0.0,0.0,0.0,57781553.0,120823624.0,8006110.0,21287245.0,19673184.0,289642200.0,3362101.0,0.0,14392203.0,0.0,0.0,13872567.0,2701683.0,4487080.0
